movieId,title_cast,director,runtime,budget,plot_keywords
38538,Kristen Stewart|Elizabeth Perkins|Richard Hagerman|Allison Siko|Remy Brommer|Robert John Burke|Grace Ameter|Tyanna Rolley|Leslie Lyles|Hallee Hirsh|Michael Angarano|Kimberly Kish|Megan Pillar|Steve Zahn|D.B. Sweeney,Laurie Halse Anderson,89.0,"$1,000,000",high school|teacher|depression|art
38583,,,,,
38600,Matt Dillon|Lili Taylor|Didier Flamand|Fisher Stevens|Marisa Tomei|Adrienne Shelly|Karen Young|Thomas Lyons|Dean Brewington|James Cada|James Michael Detmar|Kurt Schweickhardt|Dee Noah|James Noah|Michael Egan,Charles Bukowski,94.0,"$1,000,000",writing|gambling|drinking|coitus
38656,,,,,
38688,,,,,
38701,James Roday|Jeffrey Vincent Parise|Majandra Delfino|Marieh Delfino|Sam Shepard|George Kennedy|Julia Sweeney|Tim Matheson|James Gammon|Tim Roth|Robin Twogood|Gabriel Mann|Fairuza Balk|Mike Butters|Sarah Polley,Sam Shepard,122.0,"$11,000,000",butte montana|father son estrangement|washed up star|movie star
38713,,,,,
38798,Cameron Diaz|Anson Mount|Toni Collette|Richard Burgi|Candice Azzara|Brooke Smith|John Mastrangelo Sr.|Emilio Mignucci|Mark Feuerstein|Terrance Christopher Jones|Nicole Randall Johnson|Kateri DeMartino|Brandon Karrer|Jon Ingrassia|Jason Peck,Jennifer Weiner,130.0,,blonde|deception|reference to the philadelphia 76ers|caught in the act
38824,Topi Majaniemi|Marjaana Maijala|Maria Lundqvist|Michael Nyqvist|Esko Salminen|Aino-Maija Tikkanen|Kari-Pekka Toivonen|Brasse Brännström|Penny Elvira Loftéen|Ia Langhammer|Leif Andrée|Marie Göranzon|Åsa Persson|Gustav Wiklund|Patrick Henriksen,Elina - Som om jag inte fanns,111.0,"EUR2,900,000",mother daughter relationship|male protagonist|finnish|swedish
38839,Amanda Renberg|Björn Kjellman|Ellen Fjæstad|Linn Persson|Filip Berg|Marcus Hasselborg|Carla Abrahamsen|Björn Davidsson|Robin Lindbom|Manuel Bjelke|Margareta Pettersson|Cattis Olsen|Ulrika Dahllöf|Josephine Bauer|John F. Lindquist,Teresa Fabik,90.0,"EUR1,588,000",sweden|first day of school|teenage girl|13 year old
38843,,,,,
38849,Jeremy Sisto|Erik Palladino|Bianca Lawson|Oz Perkins|Ever Carradine|Gina Philips|Zach Selwyn|Miranda Bailey|Brent David Fraser|Diedrich Bader|David Carradine|Jeffrey Dean Morgan|Mark Kelly|Luiggi Debiasse|Ric Barbera,Matthew Leutwyler,88.0,"$500,000",bed and breakfast|urination|vegan|racial slur
38867,Lee Evans|Sean McGinley|Ian McNeice|Colin Salmon|Rachael Stirling|Rachel O'Riordan|Andrew Wilson|Andrea Grimason|Martin McSharry|Gabriella Henriette|Emily Anthony|Ryan McKenna,John Simpson,99.0,"$2,000,000",man raped by woman|female rapes male|female on male rape|false rape accusation
38881,,,,,
38884,,,,,
38886,Owen Kline|Jeff Daniels|Laura Linney|Jesse Eisenberg|William Baldwin|David Benger|Anna Paquin|Molly Barton|Bo Berkman|Matthew Kaplan|Simon Kaplan|Matthew Kirsch|Daniella Markowicz|Elizabeth Meriwether|Ben Schrank,Noah Baumbach,81.0,"$1,500,000",divorce|adultery|writer|joint custody
38992,Al Pacino|Matthew McConaughey|Rene Russo|Armand Assante|Jeremy Piven|Jaime King|Kevin Chapman|Ralph Garman|Gedde Watanabe|Carly Pope|Charles Carroll|Gerard Plunkett|Craig Veroni|James Kirk|Chrislyn Austin,Dan Gilroy,122.0,"$35,000,000",father son relationship|football|injury|addiction
38994,Tom Wilkinson|Emily Watson|Hermione Norris|John Warnaby|Rupert Everett|Richenda Carey|Linda Bassett|Christine Lohr|Alice O'Connell|John Neville|Peregrine Kitchener-Fellowes|Henry Drake|David Harewood|Sabine Tourtellier|Philip Rham,Nigel Balchin,85.0,,confession|lawyer|solicitor|vomiting
39048,Elin Ahlberg|Jesper Fridh|Andreas Karoliussen|Björn Månsson|Catherine Jeppsson|Jörgen Düberg|Emily Nilsson|Thea Klitte|Thomas Hesslow|Simon Lindell|David Sjöland|Sara Herrlander|Otto Blücker|Jacob Walfridsson|Johan Billgren,Martin Jern,,"SEK5,055,000",teenage girl|skater|rape|party
39052,Antti Satama|Tiina Routamaa|Samuli Torssonen|Timo Vuorensola|Karoliina Blackburn|Seppo Honkanen|Sonja Sjöblom|Santeri Humina|Ville Vuorensola|Rudi Airisto|Niklas Vainio|Esa Jaatinen|Pasi Rantala|Sami Vaittinen|Janos Honkonen,Timo Vuorensola,103.0,"EUR15,000",findie|woman in uniform|future|emperor
39075,,,,,
39183,Heath Ledger|Jake Gyllenhaal|Randy Quaid|Valerie Planche|Dave Trimble|Victor Reyes|Lachlan Mackintosh|Michelle Williams|Larry Reese|Marty Antonini|Tom Carey|Dan McDougall|Don Bland|Steven Cree Molison|Anne Hathaway,Annie Proulx,134.0,"$14,000,000",gay relationship|cowboy|closeted homosexual|homosexuality
39191,William Baggett|Charlie Cray|Daniel B. Gold|Patrick 'Paddy O'Furniture' Hayes|Florence Helfand|Judith Helfand|Ted Helfand|Rick Hind|George Lucier|Ampelio Magro|Cesare Maltoni|Gerry Markowitz|Jerry Mehan|Ersillia Menadeo|Diane Prince,Judith Helfand,98.0,,plastic|chemical|cancer
39231,Orlando Bloom|Kirsten Dunst|Susan Sarandon|Alec Baldwin|Bruce McGill|Judy Greer|Jessica Biel|Paul Schneider|Loudon Wainwright III|Gailard Sartain|Jed Rees|Paula Deen|Dan Biggers|Alice Marie Crowe|Tim Devitt,Cameron Crowe,123.0,"$45,000,000",publicity|bad publicity|quote|cubicle
39234,Charlize Theron|Thomas Curtis|Elle Peterson|Frances McDormand|Sean Bean|Woody Harrelson|Jeremy Renner|Richard Jenkins|Sissy Spacek|James Cada|Rusty Schwimmer|Linda Emond|Michelle Monaghan|Brad William Henke|Jillian Armenante,Michael Seitzman,126.0,"$35,000,000",sexual harassment|lawsuit|based on true story|female worker
39244,Leila Hatami|Ali Mosaffa|Jamileh Sheikhi|Mohamad Reza Sharifinia|Turan Mehrzad|Amir Pievar|Shaghayegh Farahani,Dariush Mehrjui,102.0,,female protagonist|character name as title|forename as title|one word title
39292,Jeff Daniels|David Strathairn|Alex Borstein|Rose Abdoo|Dianne Reeves|Peter Martin|Christoph Luty|Jeff Hamilton|Matt Catingub|Tate Donovan|Reed Diamond|Matt Ross|Patricia Clarkson|Robert Downey Jr.|George Clooney,Joseph McCarthy,93.0,"$7,000,000",reporter|journalist|1950s|radio
39305,,,,,
39307,Kurt Russell|Dakota Fanning|Kris Kristofferson|Elisabeth Shue|David Morse|Freddy Rodríguez|Luis Guzmán|Oded Fehr|Ken Howard|Holmes Osborne|Antonio Badrani|John Moyer|Kayren Butler|Tommy Barnes|Frank Hoyt Taylor,John Gatins,106.0,"$32,000,000",racehorse|kentucky|horse racing|based on true story
39364,Christo Jivkov|Sergio Grammatico|Dimitar Ratchkov|Fabio Giubbani|Sasa Vulicevic|Dessy Tenekedjieva|Sandra Ceccarelli|Franco Andreani|Kalin Arsov|Giancarlo Belelli|Bruno Bendoni|Silvio Cappellini|Vittorio Corcelli|Marco De Biagi|Alessandro Genovesi,Ermanno Olmi,105.0,,1500s|winter|northern italy|italy
39369,,,,,
39381,Richard Wilson|Noah Taylor|Jeremy Madrona|Jae Mamuyac|Guy Pearce|Mick Roughan|Shane Watt|Ray Winstone|Robert Morgan|David Gulpilil|Bryan Probets|Oliver Ackland|Danny Huston|David Vallon|Daniel Parker,Nick Cave,104.0,"$2,000,000",gang|hideout|outlaw|aborigine
39390,Boris Kodjoe|Idris Elba|Nona Gaye|Clifton Powell|Aloma Wright|Donnie McClurkin|Omar Gooding|Tamyra Gray|Keshia Knight Pulliam|Michael J. Pagan|Sean Nelson|Hezekiah Walker|Dwayne Boyd|Tony Vaughn|Justin Hires,Rob Hardy,105.0,"$4,000,000",church|singer|pastor|gospel choir
39394,Vincent Kartheiser|Taryn Manning|Arliss Howard|Mare Winningham|Blake Heron|Michelle Forbes|Marshall Bell|Shawn Reaves|Robert Blanche|Don Alder|Wally Dalton|Edward Thomas Jr.|Don Stroud|Stephan Weyte,Mark Milgard,93.0,,betrayal by a friend|love|small town|field
39398,Greg Kirsch|Renee Patrick|Molly Graham|William Willmott|Rupert Pate|Evamarii Johnson|Greg Hurd|Ryan L. Carroll|Don Carlton|Kevin McKinney|Will Averill|Arlo Kasper|Joe Bugni|Troy Moore|Jennifer Coville,Kevin Willmott,89.0,,reference to bill clinton|emigration|animated scene|begins with a quotation
39400,Tom Welling|Maggie Grace|Selma Blair|DeRay Davis|Kenneth Welsh|Adrian Hough|Sara Botsford|Cole Heppell|Mary Black|Jonathon Young|R. Nelson Brown|Christian Bocher|Douglas Arthurs|Yves Cameron|Charles Andre,Cooper Layne,100.0,"$18,000,000",island|fog|ghost|leper
39402,Kip Pardue|Michael Kelly|Tess Harper|Adrian Lee|Tammy Arnold|Chris Sarandon|Bonnie Hunt|Michael Esper|Bill Ladd|Trevor Gagnon|R. Adam Williams|Valerie Watkins|Michael Learned|Joanne Pankow|Michael Harding,Caitlin Dixon,,"$500,000",mother's day|north carolina|2000s|drifter
39408,Louis Gossett Jr.|Kirk Cameron|Brad Johnson|Jessica Steen|Gordon Currie|Janaya Stephens|Chelsea Noble|Laura Catalano|Arnold Pinnock|Charles Martin Smith|David Eisner|Martin Randez|Phillip Jarrett|David Macniven|Patrick Stevenson,Jean Brincko,95.0,"$4,600,000",the white house|president|antichrist|supernatural power
39410,Kofi Annan|Joanne Baron|Shmuley Boteach|Michael L. Brown|James Carroll|Abraham Cooper|Father Coughlin|Eric Daniels|Scott DeCarlo|Mehdi Eliefifi|Henry Ford|Abraham Foxman|Hutton Gibson|Mel Gibson|Hadassah Gross,Marc Levin,95.0,,libel|book|anti semitism|neo nazi
39412,Sean Maher|Jaime Ray Newman|Janet Carroll|Stephen Tobolowsky|John Getz|Kathleen Rose Perkins|Tamara Tohill|Tricia Small|Sile Bermingham|Jacqueline Britton|Jenna Macari|Alexandra Ternstroem|Robert Zimmerman|Stef Tovar|Patrick Ney,Amanda Goodwin,,"$200,000",f rated|madame butterfly|paris france|psychiatrist
39414,Steve Martin|Claire Danes|Jason Schwartzman|Bridgette Wilson-Sampras|Sam Bottoms|Frances Conroy|Rebecca Pidgeon|Samantha Shelton|Gina Doctor|Clyde Kusatsu|Romy Rosemont|Joshua Snyder|Rachel Nichols|Shane Edelman|Emily Kuroda,Steve Martin,106.0,,slacker|depression|photography|foot closeup
39416,Gregory Smith|Stephanie Sherrin|Chris Morris|Caitlin Wachs|Emy Coligado|Crystal Celeste Grant|Alex Anfanger|Julie Bowen|Malik Yoba|Andrew Shaifer|Nicole Richie|Genevieve Padalecki|George Wendt|Adam Arkin|Jeff Chase,Andrew Shaifer,91.0,"$750,000",1st amendment|theater|bare chested male|barefoot male
39419,Kevin Bacon|Colin Firth|Alison Lohman|David Hayman|Rachel Blanchard|Maury Chaykin|Sonja Bennett|Kristin Adams|Deborah Grover|Beau Starr|Arsinée Khanjian|Gabrielle Rose|Don McKellar|David Hemblen|John Moraitis,Atom Egoyan,107.0,"$25,000,000",male nudity|voyeur|threesome|rear entry sex
39421,Erik von Detten|Tony Denman|Daniel Farber|Sarah-Jane Potts|Amy Smart|Tom Arnold|Dey Young|Riley Smith|Vince Vieluf|Samm Levine|Cameron Richardson|Horatio Sanz|Anders Hedman|Eddie Driscoll|Brooke Dillman,David H. Steinberg,,,school girl costume|sex scene|girls' locker room|breasts
39425,Robin Williams|Oprah Winfrey,Lisa Lax,,,disability|f rated|athlete
39427,Ewan McGregor|Ryan Gosling|Kate Burton|Naomi Watts|Elizabeth Reaser|Bob Hoskins|Janeane Garofalo|BD Wong|John Tormey|José Ramón Rosario|Becky Ann Baker|Lisa Kron|Gregory Mitchell|John Dominici|Jessica Hecht,David Benioff,99.0,"$50,000,000",hallucination|art student|nonlinear timeline|surrealism
39429,Eugene Byrd|Ali Larter|Melissa Leo|Glenn Fitzgerald|William Sadler|Paul Butler|David Harbour|Josh Pais|Ross Gibby|Johnny Pruitt|Gabriel Millman|Stephen Peabody|Eisa Davis|Kimber Riddle|Miles Purinton,Stefan C. Schaefer,89.0,,political thriller|sex|female nudity|video voyeurism
39435,Alberto Reyes|Julio Oscar Mechoso|Gustavo Sánchez Parra|Adrian Alonso|Nick Chinlund|Giovanna Zacarías|Carlos Cobos|Antonio Banderas|Michael Emerson|Shuler Hensley|Pedro Armendáriz Jr.|Mary Crosby|Catherine Zeta-Jones|Mauricio Bonet|Fernando Becerril,Roberto Orci,129.0,"$75,000,000",abraham lincoln character|good versus evil|good man|good woman
39439,Louise Asher|Meital Dohan|Ashraf Farah|Amnon Fisher|Razia Israeli|Amos Lavi|Juliano Mer-Khamis|Orli Perl|Sami Samir,Hanita Halevy,86.0,,skinny dipping|female frontal nudity|female nudity|male nudity
39441,Nina Antonia|Bishop Bragg|Clem Burke|Leee Black Childers|Steve Conte|Bob Geldof|Mara Hennessey|Chrissie Hynde|Frank Infante|David Johansen|Mick Jones|Arthur Kane|Barbara Kane|Brian Koonin|Dawn Laureen,Arthur Kane,75.0,,rock band|mormon|rock 'n' roll|rock band reunion
39444,Nicolas Cage|Michael Caine|Hope Davis|Gemmenne de la Peña|Nicholas Hoult|Michael Rispoli|Gil Bellows|Judith McConnell|Chris Marrs|Dina Facklis|J. Nicole Brooks|Sia A. Moody|Guy Van Swearingen|Alexander Pine|Jackson Bubala,Steve Conrad,102.0,"$22,000,000",bare chested teenage boy|weatherman|failure|new york city
39446,Tobin Bell|Shawnee Smith|Donnie Wahlberg|Erik Knudsen|Franky G|Glenn Plummer|Emmanuelle Vaugier|Beverley Mitchell|Timothy Burd|Dina Meyer|Lyriq Bent|Noam Jenkins|Tony Nappo|Kelly Jones|Vincent Rother,Leigh Whannell,93.0,"$4,000,000",boxer briefs|serial killer|vomiting|male underwear
39449,Uma Thurman|Meryl Streep|Bryan Greenberg|Jon Abrahams|Adriana Biasi|David Younger|Palmer Brown|Zak Orth|Annie Parisse|Aubrey Dollar|Jerry Adler|Doris Belack|Ato Essandoh|David Anzuelo|Naomi Aborn,Ben Younger,105.0,"$22,000,000",cat|therapist client relationship|older woman younger man relationship|mother son relationship
39474,,,,,
39481,,,,,
39516,Penélope Cruz|Sergio Castellitto|Claudia Gerini|Natalia Barcelò|Lina Bernardi|Flavio Brunetti|Giorgio Careccia|Pietro Castellitto|Paola Cerimele|Anna Elisa Cordisco|Pietro De Silva|Margherita Del Nero|Clotilde Di Spirito|Ada Ferrara|Angela Finocchiaro,Margaret Mazzantini,125.0,,italy|mistress|guilt|doctor
39524,Pirkko Saisio,Pirjo Honkasalo,106.0,"EUR560,400",chechen|military|children|f rated
39529,,,,,
39615,Maria Bonnevie|Ulf Friberg|Pernilla August|Lena Endre|Sven-Bertil Taube|Reine Brynolfsson|Jan Mybrand|Max von Sydow|Olympia Dukakis|Björn Granath|Viveka Seldahl|Sven Wollter|Johan Rabaeus|Mona Malm|André Beinö,Bille August,168.0,"SEK40,000,000",love|palestine|sweden|marriage
39659,,,,,
39703,Cate Blanchett|Sam Neill|Hugo Weaving|Martin Henderson|Noni Hazlehurst|Dustin Nguyen|Joel Tobeck|Lisa McCune|Susie Porter|Nina Liu|Linda Cropper|Daniela Farinacci|Ferdinand Hoang|Anh Do|Jason Chong,Jacquelin Perske,,,pantyhose|motherhood|watching tv|drugs
39715,Eugene Levy|Tad Hilgenbrink|Arielle Kebbel|Jason Earles|Crystle Lightning|Jun Hee Lee|Matt Barr|Chris Owen|Lauren C. Mayhew|Angela Little|Rachel Veltri|Timothy Stack|Ginger Lynn|Russell Howard|Carla Alapont,Adam Herz,94.0,"$7,000,000",cleavage|band|band camp|hidden camera
39731,,,,,
39740,,,,,
39768,Slavko Stimac|Natasa Tapuskovic|Vesna Trivalic|Vuk Kostic|Aleksandar Bercek|Stribor Kusturica|Nikola Kojo|Mirjana Karanovic|Branislav Lalevic|Davor Janjic|Adnan Omerovic|Obrad Djurovic|Nele Karajlic|Dana Todorovic|Vanessa Glodjo,Ranko Bozic,,"$8,000,000",slapstick comedy|train|reference to shakespeare's romeo and juliet|civil war
39777,,,,,
39779,,,,,
39786,,,,,
39796,Jean Reno|Arly Jover|Jocelyn Quivrin|Laura Morante|Philippe Bas|David Kammenos|Didier Sauvegrain|Patrick Floersheim|Etienne Chicot|Albert Dray|Vernon Dobtcheff|Élodie Navarre|Philippe du Janerand|Corentin Koskas|Jean-Pierre Martins,Jean-Christophe Grangé,128.0,"EUR24,000,000",france|paris france|police officer|turkish woman
39801,Ryûnosuke Kamiki|Hiroyuki Miyasako|Chiaki Kuriyama|Bunta Sugawara|Kaho Minami|Riko Narumi|Etsushi Toyokawa|Kiyoshirô Imawano|Seiko Iwaidô|Masaomi Kondô|Sadao Abe|Takashi Okamura|Naoto Takenaka|Ken'ichi Endô|Renji Ishibashi,Hiroshi Aramata,104.0,"JPY1,300,000,000",pantyhose|white pantyhose|female stockinged legs|japan
39818,,,,,
39824,,,,,
39857,Signe Egholm Olsen|Claus Riis Østergaard|Thure Lindhardt|Farshad Kholghi|Thomas L. Corneliussen|Pernille Vallentin|Signe Vaupel|Rudi Køhnke|Maria Stenz|Finn Storgaard|Lars Mikkelsen|Søs Egelind|Stanislav Sevcik|Nils P. Munk|Paw Henriksen,Ole Christian Madsen,125.0,,kinky sex|kinky|foreplay|street smart
39869,Bryce Dallas Howard|Isaach De Bankolé|Danny Glover|Willem Dafoe|Michaël Abiteboul|Lauren Bacall|Jean-Marc Barr|Geoffrey Bateman|Virgile Bramly|Ruben Brinkman|Doña Croll|Jeremy Davies|Llewella Gideon|Mona Hammond|Ginny Holder,Lars von Trier,139.0,"$14,200,000",male frontal nudity|female frontal nudity|male full frontal nudity|female full frontal nudity
39876,,,,,
39886,Elpidia Carrillo|Aomawa Baker|Miguel Sandoval|Mary Pat Dowhy|Andy Umberger|K Callan|Chelsea Rendon|Robin Wright|Jason Isaacs|Sydney Tamiia Poitier|LisaGay Hamilton|Holly Hunter|Stephen Dillane|Daniel Edward Mora|Molly Parker,Rodrigo García,,"$500,000",anthology film|portmanteau film|omnibus film|collection of short films
39896,Glenn Plummer|Byron Minns|Lexie Bigham|Vincent Craig Dupree|LaRita Shelby|Kevin Best|Big Daddy Wayne|Allan Hatcher|Alvin Hatcher|Baldwin C. Sykes|Rana Kirkland|Diane Manzo|Sal Landi|Christian Coleman|Leonard Boyles,Stephen Milburn Anderson,98.0,"$4,000,000",inner city|nazi|california|child with a gun
39931,,,,,
39934,,,,,
39941,,,,,
40010,Diego Cataño|Daniel Miranda|Enrique Arreola|Danny Perea|Carolina Politi|Antonio Zúñiga|Alfredo Escobar|Sara Castro,Fernando Eimbcke,90.0,,friend|apartment|friendship|marijuana
40015,Nanni Moretti|Silvio Orlando|Silvia Nono|Pietro Moretti|Agata Apicella Moretti|Nuria Schoenberg|Silvia Bonucci|Quentin de Fouchécour|Renato De Maria|Claudio Francia|Jacopo Francia|Matilde Francia|Daniele Luchetti|Giovanna Nicolai|Nicola Piepoli,Nanni Moretti,78.0,,election|life|singing|breaking the fourth wall
40033,,,,,
40111,,,,,
40148,Jason Statham|Ray Liotta|Vincent Pastore|André Benjamin|Terence Maynard|Andrew Howard|Mark Strong|Francesca Annis|Mem Ferda|Anjela Lauren Smith|Elana Binysh|Shend|Bill Moody|Stephen Walters|Vincent Riotta,Luc Besson,111.0,,gambling|casino|prison|flashback
40226,Guitar Wolf|Drum Wolf|Bass Wolf|Masashi Endô|Kwancharu Shitichai|Makoto Inamiya|Haruka Nakajo|Shirô Namiki|Taneko|Yoshiyuki Morishita|Masao|Tawaki Fusamori|Akihiko Murata|Enami Esako|Kae Egawa,Satoshi Takagi,98.0,,psychotronic film|guitar|blood|blood brothers
40275,Radha Mitchell|Megan Mullally|Catherine Lloyd Burns|Jacqueline Heinze|Courtney Watkins|Matt Malloy|Mark Boone Junior|Blake Rossi|Louis Ferreira|Michele Hicks|Alan Ruck|Stéphanie Schneider|Vince Vieluf|John P. Hunter|Kevin Ratliffe,Adam Forgash,87.0,"$100,000",looking at oneself in a mirror|downward spiral|group of friends|sudden infant death syndrome
40278,Jake Gyllenhaal|Scott MacDonald|Peter Sarsgaard|Jamie Foxx|Ming Lo|Lucas Black|Kevin Foster|Brian Geraghty|Damion Poitier|Riad Galayini|Craig Coyne|Katherine Randolph|Rini Bell|Dendrie Taylor|James Morrison,William Broyles Jr.,125.0,"$72,000,000",gulf war|soldier|desert|boot camp
40291,Alex Campbell|Paul Soles|Andrew Chalmers|Samantha Weinstein|Sarah Gadon|Rocket the Dog|Nicholas Campbell|Sonja Smits|Aaron Abrams|Sarah Polley|Joan Heney|Dorothy Gordon|Martha Burns|Tom McCamus|William Lynn,Jackie May,85.0,"CAD500,000",vomiting|murder|sibling|lust
40337,Shuli Rand|Michal Bat-Sheva Rand|Shaul Mizrahi|Ilan Ganani|Avraham Abutboul|Yonathan Danino|Daniel Dayan|Michael Weigel|Daniel Rand|Yizhak Levkovits|Shmuel Ovadia|Moti Ben Ishai,Udi Lion,90.0,,guest|escaped convict|holiday|jewish
40339,Zach Braff|Garry Marshall|Don Knotts|Patrick Stewart|Amy Sedaris|Steve Zahn|Joan Cusack|Wallace Shawn|Harry Shearer|Fred Willard|Catherine O'Hara|Patrick Warburton|Adam West|Mark Walton|Mark Dindal,Mark Dindal,81.0,"$150,000,000",alien|chicken little|fish out of water|chicken
40342,James Gandolfini|Susan Sarandon|Kate Winslet|Steve Buscemi|Bobby Cannavale|Mandy Moore|Mary-Louise Parker|Aida Turturro|Christopher Walken|Barbara Sukowa|Elaine Stritch|Eddie Izzard|Amy Sedaris|P.J. Brown|Adam LeFevre,John Turturro,105.0,,anal sex|pretty legs|sex|dream
40404,Carmen Maura|Héctor Suárez|Vanessa Bauche|Susana González|Sanâa Alaoui|Ignacio Guadalupe|Héctor Echemendia|Naoufal Azzouz|Adrian Alonso|Jorge Milo|Nuria Badih|Silke|Martha Higareda|Manolo Caro|Julián Villagrán,Gustavo Loza,90.0,,moroccan immigrant|cuban immigrant|mexican immigrant|girl
40412,Paddy Considine|Gary Stretch|Toby Kebbell|Stuart Wolfenden|Neil Bell|Paul Sadot|Seamus O'Neill|Jo Hartley|Paul Hurstfield|Emily Aston|George Newton|Craig Considine|Matt Considine|Andrew Shim|Arthur Meadows,Paddy Considine,90.0,"GBP695,393",revenge|torture|army veteran|anger
40414,Diane Kruger|Natalie Dessay|Benno Fürmann|Rolando Villazón|Guillaume Canet|Gary Lewis|Dany Boon|Daniel Brühl|Lucas Belvaux|Alex Ferns|Steven Robertson|Frank Witter|Bernard Le Coq|Ian Richardson|Thomas Schmauser,Christian Carion,116.0,"$22,000,000",soldier|christmas|world war one|truce
40422,,,,,
40425,,,,,
40436,,,,,
40457,,,,,
40465,,,,,
40467,,,,,
40478,,,,,
40491,,,,,
40494,Silu Seppälä|Marjo Leinonen|Matti Pellonpää|Vieno Saaristo|Juhani Niemelä|Sakke Järvenpää|Mato Valtonen|Mauri Sumén|Jyri Närvänen|Jarmo Haapanen|Jussi Rinne|Matti Viholainen|Roger Nieminen|Marko Äijö|Kauko Laurikainen,Mika Kaurismäki,88.0,,on the road|helsinki finland|suicide attempt|boyfriend girlfriend relationship
40559,Justine Bateman|Noah Baumbach|Peter Bogdanovich|Andrea Bowen|Dean Cameron|Rae Dawn Chong|Chris Eigeman|James P. Engel|Carlos Jacott|Lauren Katz|Catherine Kellner|John Lehr|Ryan Postal|Christopher Reed|Annabella Sciorra,Noah Baumbach,110.0,,party|new year's eve party|halloween party|gay slur
40574,50 Cent|Adewale Akinnuoye-Agbaje|Joy Bryant|Omar Benson Miller|Tory Kittles|Terrence Howard|Ashley Walters|Marc John Jefferies|Viola Davis|Sullivan Walker|Serena Reeder|Bill Duke|Mpho Koaho|Russell Hornsby|Joseph Pierre,Terence Winter,117.0,"$40,000,000",prison|violence|blood|pubic hair
40578,Mikijirô Hira|Gô Katô|Shima Iwashita|Toshie Kimura|Kantarô Suga|Yôko Mihara|Kunie Tanaka|Eijirô Tôno|Shigeru Amachi|Hajime Araki|Tsuyoshi Date|Ryûji Fujisawa|Torahiko Hamada|Tôru Hatozaki|Sentarô Hayashi,Hideo Gosha,85.0,,thug|homicide|attempted rape|forced sex
